Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       2/4           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [479]
                0.00    0.00       2/2           void std::__uninitialized_fill_n_a<int*, unsigned long long, int, int>(int*, unsigned long long, int const&, std::allocator<int>&) [526]
-----------------------------------------------
                0.00    0.00       2/2           phylogeny::writePhylogeny(unsigned long long, unsigned int) [535]
[521]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::vector(unsigned long long, int const&, std::allocator<int> const&) [521]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long long, std::allocator<int> const&) [517]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long long, int const&) [520]
-----------------------------------------------
                0.00    0.00       2/2           phylogeny::writePhylogeny(unsigned long long, unsigned int) [535]
[522]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::~vector() [522]
                0.00    0.00       2/4           std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [479]
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [529]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [518]
-----------------------------------------------
                0.00    0.00       2/2           int* std::fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [527]
[523]    0.0    0.00    0.00       2         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long long, int>(int*, unsigned long long, int const&) [523]
-----------------------------------------------
                0.00    0.00       2/2           int* std::fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [527]
[524]    0.0    0.00    0.00       2         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [524]
                0.00    0.00       2/2           std::_Iter_base<int*, false>::_S_base(int*) [510]
-----------------------------------------------
                0.00    0.00       2/2           void std::__uninitialized_fill_n_a<int*, unsigned long long, int, int>(int*, unsigned long long, int const&, std::allocator<int>&) [526]
[525]    0.0    0.00    0.00       2         void std::uninitialized_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [525]
                0.00    0.00       2/2           void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [519]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long long, int const&) [520]
[526]    0.0    0.00    0.00       2         void std::__uninitialized_fill_n_a<int*, unsigned long long, int, int>(int*, unsigned long long, int const&, std::allocator<int>&) [526]
                0.00    0.00       2/2           void std::uninitialized_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [525]
-----------------------------------------------
                0.00    0.00       2/2           void std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [519]
[527]    0.0    0.00    0.00       2         int* std::fill_n<int*, unsigned long long, int>(int*, unsigned long long, int const&) [527]
                0.00    0.00       2/2           std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [524]
                0.00    0.00       2/2           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long long, int>(int*, unsigned long long, int const&) [523]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [529]
[528]    0.0    0.00    0.00       2         void std::_Destroy<int*>(int*, int*) [528]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [511]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [522]
[529]    0.0    0.00    0.00       2         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [529]
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [528]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[530]    0.0    0.00    0.00       1         model::getclimate() [530]
                0.00    0.00   66049/66049       landscape::get_dimensions() [378]
                0.00    0.00       1/7           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [443]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[531]    0.0    0.00    0.00       1         model::~model() [531]
                0.00    0.00       1/1           landscape::~landscape() [534]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocator() [541]
[532]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::new_allocator() [532]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~allocator() [542]
[533]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~new_allocator() [533]
-----------------------------------------------
                0.00    0.00       1/1           model::~model() [531]
[534]    0.0    0.00    0.00       1         landscape::~landscape() [534]
                0.00    0.00   65536/65536       individual::~individual() [390]
                0.00    0.00       1/1           phylogeny::~phylogeny() [538]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[535]    0.0    0.00    0.00       1         phylogeny::writePhylogeny(unsigned long long, unsigned int) [535]
                0.00    0.00      48/48          std::vector<int, std::allocator<int> >::operator[](unsigned long long) [398]
                0.00    0.00      24/29          std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::find(unsigned long long const&) [410]
                0.00    0.00      24/29          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> >::operator->() const [405]
                0.00    0.00      17/17          std::vector<unsigned long long, std::allocator<unsigned long long> >::operator[](unsigned long long) [424]
                0.00    0.00       9/9           std::vector<unsigned long long, std::allocator<unsigned long long> >::empty() const [436]
                0.00    0.00       9/9           std::to_string(int) [441]
                0.00    0.00       9/9           std::to_string(unsigned long long) [442]
                0.00    0.00       9/29          std::vector<unsigned long long, std::allocator<unsigned long long> >::size() const [406]
                0.00    0.00       3/9           std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::size() const [438]
                0.00    0.00       2/2           std::allocator<int>::allocator() [506]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector(unsigned long long, int const&, std::allocator<int> const&) [521]
                0.00    0.00       2/2           std::allocator<int>::~allocator() [508]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [522]
                0.00    0.00       1/65538       std::pair<std::__decay_and_strip<int>::__type, std::__decay_and_strip<int>::__type> std::make_pair<int, int>(int&&, int&&) [388]
                0.00    0.00       1/65542       species::species(unsigned long long, unsigned long long, unsigned long long, std::pair<int, int>) [380]
                0.00    0.00       1/6           phylogeny::updatePhylogeny(species*) [448]
                0.00    0.00       1/7           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [443]
                0.00    0.00       1/1           std::vector<unsigned long long, std::allocator<unsigned long long> >::back() [544]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[536]    0.0    0.00    0.00       1         phylogeny::writeSpeciesData() [536]
                0.00    0.00       6/9           std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::size() const [438]
                0.00    0.00       5/29          std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::find(unsigned long long const&) [410]
                0.00    0.00       5/29          std::_Rb_tree_iterator<std::pair<unsigned long long const, species*> >::operator->() const [405]
                0.00    0.00       5/29          std::vector<unsigned long long, std::allocator<unsigned long long> >::size() const [406]
                0.00    0.00       1/7           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [443]
-----------------------------------------------
                0.00    0.00       1/1           landscape::landscape(int, int, int, bool, bool, int) [30]
[537]    0.0    0.00    0.00       1         phylogeny::phylogeny() [537]
                0.00    0.00       1/1           std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::multimap() [551]
-----------------------------------------------
                0.00    0.00       1/1           landscape::~landscape() [534]
[538]    0.0    0.00    0.00       1         phylogeny::~phylogeny() [538]
                0.00    0.00       1/1           std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~multimap() [552]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long long, std::allocator<unsigned long long> >::back() [544]
[539]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::operator*() const [539]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long long, std::allocator<unsigned long long> >::back() [544]
[540]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::operator-(long long const&) const [540]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::__normal_iterator(unsigned long long* const&) [503]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_Rb_tree_impl() [546]
[541]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocator() [541]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::new_allocator() [532]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::~_Rb_tree_impl() [547]
[542]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~allocator() [542]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~new_allocator() [533]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long long, std::allocator<unsigned long long> >::back() [544]
[543]    0.0    0.00    0.00       1         std::vector<unsigned long long, std::allocator<unsigned long long> >::end() [543]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::__normal_iterator(unsigned long long* const&) [503]
-----------------------------------------------
                0.00    0.00       1/1           phylogeny::writePhylogeny(unsigned long long, unsigned int) [535]
[544]    0.0    0.00    0.00       1         std::vector<unsigned long long, std::allocator<unsigned long long> >::back() [544]
                0.00    0.00       1/1           std::vector<unsigned long long, std::allocator<unsigned long long> >::end() [543]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::operator-(long long const&) const [540]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::operator*() const [539]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_Rb_tree_impl() [546]
[545]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_M_initialize() [545]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree() [549]
[546]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_Rb_tree_impl() [546]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocator() [541]
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_M_initialize() [545]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~_Rb_tree() [550]
[547]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::~_Rb_tree_impl() [547]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::~allocator() [542]
-----------------------------------------------
                                   6             std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [548]
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~_Rb_tree() [550]
[548]    0.0    0.00    0.00       1+6       std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [548]
                0.00    0.00       6/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_right(std::_Rb_tree_node_base*) [397]
                0.00    0.00       6/52          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_left(std::_Rb_tree_node_base*) [396]
                0.00    0.00       6/6           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [468]
                                   6             std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [548]
-----------------------------------------------
                0.00    0.00       1/1           std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::multimap() [551]
[549]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree() [549]
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::_Rb_tree_impl() [546]
-----------------------------------------------
                0.00    0.00       1/1           std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~multimap() [552]
[550]    0.0    0.00    0.00       1         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~_Rb_tree() [550]
                0.00    0.00       1/36          std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_begin() [401]
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [548]
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree_impl<std::less<unsigned long long>, true>::~_Rb_tree_impl() [547]
-----------------------------------------------
                0.00    0.00       1/1           phylogeny::phylogeny() [537]
[551]    0.0    0.00    0.00       1         std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::multimap() [551]
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree() [549]
-----------------------------------------------
                0.00    0.00       1/1           phylogeny::~phylogeny() [538]
[552]    0.0    0.00    0.00       1         std::multimap<unsigned long long, species*, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~multimap() [552]
                0.00    0.00       1/1           std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~_Rb_tree() [550]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [15] individual::evolution(double, double, double, double) [382] std::allocator<unsigned long long>::allocator() [426] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_Node_allocator()
 [389] individual::individual() [417] char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&) [470] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_get_insert_equal_pos(unsigned long long const&)
 [390] individual::~individual() [418] char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [408] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::end()
  [16] individual::operator=(individual const&) [419] char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type) [409] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::find(unsigned long long const&)
 [530] model::getclimate()   [420] std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&) [400] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_end()
   [2] model::update(unsigned int) [24] std::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [393] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_key(std::_Rb_tree_node<std::pair<unsigned long long const, species*> > const*)
  [28] model::model(int, int, int, bool, bool, int) [510] std::_Iter_base<int*, false>::_S_base(int*) [402] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_key(std::_Rb_tree_node_base const*)
 [531] model::~model()       [439] std::_Iter_base<unsigned long long*, false>::_S_base(unsigned long long*) [396] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_left(std::_Rb_tree_node_base*)
  [23] species::updateMean() [453] std::_Iter_base<std::move_iterator<unsigned long long*>, true>::_S_base(std::move_iterator<unsigned long long*>) [401] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_begin()
 [412] species::get_species_ID() [25] std::__num_base::_S_format_float(std::ios_base const&, char*, char) [548] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*)
 [375] species::decMean(double, double, double) [483] unsigned long long* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned long long>(unsigned long long const*, unsigned long long const*, unsigned long long*) [397] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_right(std::_Rb_tree_node_base*)
 [374] species::sumMean(double, double, double) [511] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [394] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_value(std::_Rb_tree_node<std::pair<unsigned long long const, species*> > const*)
 [380] species::species(unsigned long long, unsigned long long, unsigned long long, std::pair<int, int>) [484] void std::_Destroy_aux<true>::__destroy<unsigned long long*>(unsigned long long*, unsigned long long*) [403] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_S_value(std::_Rb_tree_node_base const*)
   [8] multiNom::multinomialDraw(double*, int) [512] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long long) [549] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::_Rb_tree()
 [496] multiNom::multiNom()  [513] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [550] std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, species*>, std::_Select1st<std::pair<unsigned long long const, species*> >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, species*> > >::~_Rb_tree()
 [497] multiNom::~multiNom() [514] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [20] std::__detail::_Mod<unsigned int, 2147483647u, 16807u, 0u, false, true>::__calc(unsigned int)
 [413] std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long long, char const*, char*), unsigned long long, char const*, ...) [515] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long long) [358] std::__detail::_Mod<unsigned int, 2147483647u, 1u, 0u, true, true>::__calc(unsigned int)
 [444] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::deallocate(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*, unsigned long long) [516] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long long) [18] unsigned int std::__detail::__mod<unsigned int, 2147483647u, 16807u, 0u>(unsigned int)
 [445] void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::destroy<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >(std::_Rb_tree_node<std::pair<unsigned long long const, species*> >*) [479] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [359] unsigned int std::__detail::__mod<unsigned int, 2147483647u, 1u, 0u>(unsigned int)
 [446] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned long long const, species*> > >::allocate(unsigned long long, void const*) [517] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long long, std::allocator<int> const&) [364] std::__detail::_Adaptor<std::linear_congruential_engine<unsigned int, 16807u, 0u, 2147483647u>, double>::_Adaptor(std::linear_congruential_engine<unsigned int, 16807u, 0u, 2147483647u>&)
